tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
0 days 11:34:00,2020-11-28 09:47:39.590,2020-11-28 09:51:36.040,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595966,-74.044247311,42240,Subscriber,1988,Male
0 days 05:03:00,2020-11-28 09:49:52.430,2020-11-28 09:59:23.492,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,31092,Subscriber,1976,Female
2 days 01:36:00,2020-11-28 09:54:19.599,2020-11-28 09:58:50.107,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,41369,Subscriber,1986,Male
1 days 18:01:00,2020-11-28 09:54:21.731,2020-11-28 09:59:13.749,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,42311,Subscriber,1986,Male
0 days 09:57:00,2020-11-28 09:56:09.937,2020-11-28 10:08:52.396,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,14729,Subscriber,1984,Female
2 days 01:14:00,2020-11-28 09:56:33.589,2020-11-28 10:01:57.476,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42601,Subscriber,1985,Female
0 days 09:08:00,2020-11-28 09:56:41.358,2020-11-28 09:59:59.281,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,45347,Subscriber,1985,Male
0 days 05:02:00,2020-11-28 09:58:13.607,2020-11-28 10:14:03.737,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,39920,Subscriber,1989,Female
0 days 20:25:00,2020-11-28 09:59:06.621,2020-11-28 10:03:58.076,3203,Hamilton Park,40.727595966,-74.044247311,3209,Brunswick St,40.7241765,-74.0506564,47019,Customer,1969,Unknown
0 days 06:17:00,2020-11-28 10:00:20.018,2020-11-28 10:05:20.555,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.7124188237569,-74.03852552175522,42465,Subscriber,1982,Male
0 days 09:12:00,2020-11-28 10:00:49.835,2020-11-28 10:06:13.294,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42014,Subscriber,1981,Male
0 days 06:39:00,2020-11-28 10:00:58.668,2020-11-28 10:18:51.383,3638,Washington St,40.7242941,-74.0354826,3481,York St,40.71649,-74.04105,39975,Customer,1969,Unknown
0 days 09:25:00,2020-11-28 10:03:47.897,2020-11-28 10:12:55.040,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,14657,Subscriber,1985,Male
0 days 10:26:00,2020-11-28 10:06:32.491,2020-11-28 10:07:43.151,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,19153,Subscriber,1979,Male
1 days 06:14:00,2020-11-28 10:06:51.953,2020-11-28 10:25:01.734,3214,Essex Light Rail,40.7127742,-74.0364857,3225,Baldwin at Montgomery,40.7236589,-74.0641943,43568,Subscriber,1991,Male
0 days 07:33:00,2020-11-28 10:07:47.196,2020-11-28 11:20:52.143,3640,Journal Square,40.73367,-74.0625,3640,Journal Square,40.73367,-74.0625,34039,Customer,1994,Female
0 days 02:36:00,2020-11-28 10:07:50.408,2020-11-28 11:20:47.520,3640,Journal Square,40.73367,-74.0625,3640,Journal Square,40.73367,-74.0625,40318,Customer,1992,Female
0 days 11:33:00,2020-11-28 10:08:29.681,2020-11-28 10:11:56.464,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.04311746358871,45198,Subscriber,1988,Male
0 days 08:24:00,2020-11-28 10:08:47.827,2020-11-28 10:13:01.824,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,45364,Subscriber,1980,Male
1 days 08:09:00,2020-11-28 10:10:13.675,2020-11-28 10:11:54.894,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,44737,Subscriber,1975,Male
0 days 05:32:00,2020-11-28 10:12:19.691,2020-11-28 10:49:26.602,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,29959,Customer,1969,Unknown
0 days 12:34:00,2020-11-28 10:12:32.306,2020-11-28 10:13:33.548,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44683,Subscriber,1992,Female
0 days 03:01:00,2020-11-28 10:12:38.827,2020-11-28 10:19:23.957,3481,York St,40.71649,-74.04105,3187,Warren St,40.7211236,-74.03805095,46382,Subscriber,1975,Male
1 days 17:38:00,2020-11-28 10:13:11.641,2020-11-28 12:17:14.680,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,43235,Customer,1969,Unknown
0 days 18:28:00,2020-11-28 10:14:12.467,2020-11-28 12:16:56.984,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,45278,Subscriber,1992,Female
0 days 09:33:00,2020-11-28 10:14:44.941,2020-11-28 11:22:31.622,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,44787,Subscriber,1992,Female
0 days 04:18:00,2020-11-28 10:14:51.257,2020-11-28 11:22:26.355,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,45225,Subscriber,1991,Male
0 days 09:15:00,2020-11-28 10:16:17.193,2020-11-28 10:51:52.542,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,43543,Subscriber,1994,Male
0 days 12:11:00,2020-11-28 10:17:09.411,2020-11-28 10:22:58.906,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42465,Subscriber,1983,Male
0 days 09:50:00,2020-11-28 10:17:38.397,2020-11-28 10:22:10.803,3267,Morris Canal,40.7124188237569,-74.03852552175522,3187,Warren St,40.7211236,-74.03805095,44531,Subscriber,1982,Male
0 days 06:25:00,2020-11-28 10:18:23.783,2020-11-28 10:26:09.140,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,42195,Subscriber,1964,Female
0 days 02:33:00,2020-11-28 10:18:33.595,2020-11-28 10:28:08.523,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42331,Customer,1969,Unknown
0 days 06:41:00,2020-11-28 10:18:49.084,2020-11-28 10:28:06.012,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3280,Astor Place,40.71928220070702,-74.07126188278198,44424,Subscriber,1960,Male
0 days 04:15:00,2020-11-28 10:19:10.172,2020-11-28 10:25:21.716,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,43066,Subscriber,1987,Male
0 days 05:31:00,2020-11-28 10:19:18.486,2020-11-28 10:24:57.816,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,28583,Subscriber,1981,Female
0 days 08:39:00,2020-11-28 10:20:58.471,2020-11-28 10:37:43.071,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,48913,Subscriber,1991,Female
0 days 04:44:00,2020-11-28 10:21:37.329,2020-11-28 10:36:16.877,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45231,Subscriber,1984,Male
3 days 11:53:00,2020-11-28 10:21:51.526,2020-11-28 10:30:24.799,3206,Hilltop,40.7311689,-74.0575736,3203,Hamilton Park,40.727595966,-74.044247311,42450,Customer,1997,Male
0 days 09:08:00,2020-11-28 10:22:21.443,2020-11-28 10:58:04.299,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,45919,Subscriber,1992,Male
0 days 05:01:00,2020-11-28 10:24:03.218,2020-11-28 10:38:39.684,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45543,Subscriber,1995,Female
0 days 17:25:00,2020-11-28 10:24:30.752,2020-11-28 10:29:54.704,3481,York St,40.71649,-74.04105,3638,Washington St,40.7242941,-74.0354826,39975,Customer,1969,Unknown
0 days 07:28:00,2020-11-28 10:24:44.290,2020-11-28 11:22:05.835,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978099194,-74.0496379137039,41811,Subscriber,1982,Male
0 days 07:43:00,2020-11-28 10:25:18.863,2020-11-28 10:30:08.967,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3481,York St,40.71649,-74.04105,44345,Subscriber,1968,Male
0 days 21:39:00,2020-11-28 10:25:51.090,2020-11-28 11:07:51.724,3267,Morris Canal,40.7124188237569,-74.03852552175522,3205,JC Medical Center,40.71653978099194,-74.0496379137039,18851,Subscriber,1977,Male
0 days 06:24:00,2020-11-28 10:26:17.445,2020-11-28 10:31:20.679,3203,Hamilton Park,40.727595966,-74.044247311,3213,Van Vorst Park,40.71848892,-74.047726625,42240,Subscriber,1988,Male
0 days 12:07:00,2020-11-28 10:27:14.125,2020-11-28 10:32:31.969,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3279,Dixon Mills,40.721630142638354,-74.04996782541275,33808,Subscriber,1992,Male
1 days 13:33:00,2020-11-28 10:27:26.901,2020-11-28 10:32:44.317,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3279,Dixon Mills,40.721630142638354,-74.04996782541275,47029,Subscriber,1993,Female
0 days 04:07:00,2020-11-28 10:28:16.012,2020-11-28 10:36:58.470,3210,Pershing Field,40.742677141,-74.051788633,3209,Brunswick St,40.7241765,-74.0506564,44087,Subscriber,1995,Male
2 days 05:56:00,2020-11-28 10:28:17.701,2020-11-28 11:11:35.421,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,44492,Customer,1969,Unknown
1 days 03:35:00,2020-11-28 10:28:34.349,2020-11-28 11:11:47.729,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,44556,Customer,1969,Unknown
0 days 03:37:00,2020-11-28 10:28:35.564,2020-11-28 10:36:01.932,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,44415,Subscriber,1978,Male
1 days 11:02:00,2020-11-28 10:28:45.206,2020-11-28 10:37:46.397,3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519,44576,Subscriber,1988,Male
0 days 11:44:00,2020-11-28 10:35:54.422,2020-11-28 10:49:51.525,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3185,City Hall,40.7177325,-74.043845,42133,Subscriber,1988,Female
2 days 05:10:00,2020-11-28 10:36:45.740,2020-11-28 10:51:19.333,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73089709786179,-74.06391263008118,42575,Subscriber,1974,Female
1 days 04:49:00,2020-11-28 10:37:05.952,2020-11-28 11:14:44.251,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,43558,Subscriber,1978,Female
0 days 12:35:00,2020-11-28 10:37:49.110,2020-11-28 11:14:44.666,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,44531,Subscriber,1977,Female
0 days 09:19:00,2020-11-28 10:38:41.783,2020-11-28 10:43:29.275,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3681,Grand St,40.71517767732029,-74.03768330812454,42494,Subscriber,1990,Male
0 days 02:21:00,2020-11-28 10:40:20.156,2020-11-28 10:50:19.592,3187,Warren St,40.7211236,-74.03805095,3279,Dixon Mills,40.721630142638354,-74.04996782541275,38251,Subscriber,1969,Male
0 days 08:32:00,2020-11-28 10:40:32.435,2020-11-28 10:50:12.392,3187,Warren St,40.7211236,-74.03805095,3279,Dixon Mills,40.721630142638354,-74.04996782541275,46382,Subscriber,1971,Female
0 days 11:20:00,2020-11-28 10:40:48.939,2020-11-28 10:45:57.761,3195,Sip Ave,40.73089709786179,-74.06391263008118,3194,McGinley Square,40.7253399253558,-74.06762212514877,43066,Subscriber,1987,Male
0 days 08:51:00,2020-11-28 10:41:59.864,2020-11-28 10:47:47.620,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3195,Sip Ave,40.73089709786179,-74.06391263008118,42422,Subscriber,1985,Male
0 days 08:45:00,2020-11-28 10:42:34.509,2020-11-28 10:51:02.962,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.0337589,42364,Subscriber,1979,Female
0 days 14:02:00,2020-11-28 10:43:30.228,2020-11-28 11:28:28.039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45543,Subscriber,1995,Female
0 days 14:26:00,2020-11-28 10:47:27.737,2020-11-28 10:53:08.228,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,39975,Subscriber,1992,Male
0 days 07:03:00,2020-11-28 10:49:01.072,2020-11-28 10:51:58.762,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,27655,Subscriber,1993,Female
1 days 00:46:00,2020-11-28 10:50:12.985,2020-11-28 10:55:58.966,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42368,Subscriber,1976,Female
0 days 02:25:00,2020-11-28 10:51:30.372,2020-11-28 10:54:56.298,3203,Hamilton Park,40.727595966,-74.044247311,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42178,Customer,1969,Unknown
0 days 14:12:00,2020-11-28 10:54:11.319,2020-11-28 11:12:55.760,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,47258,Customer,1969,Unknown
0 days 03:38:00,2020-11-28 10:54:19.259,2020-11-28 11:13:06.031,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,44576,Customer,1989,Male
2 days 13:02:00,2020-11-28 10:54:25.096,2020-11-28 11:02:50.062,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,35139,Subscriber,1991,Male
0 days 13:21:00,2020-11-28 10:56:14.202,2020-11-28 11:19:04.641,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3198,Heights Elevator,40.74871594538023,-74.04044330120087,43543,Subscriber,1994,Male
0 days 03:15:00,2020-11-28 10:56:42.305,2020-11-28 11:02:15.045,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,45198,Customer,1969,Unknown
0 days 11:39:00,2020-11-28 10:59:08.678,2020-11-28 11:21:00.096,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,45919,Subscriber,1992,Male
0 days 18:18:00,2020-11-28 11:02:05.380,2020-11-28 11:04:48.497,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,44721,Subscriber,1964,Female
0 days 13:54:00,2020-11-28 11:04:16.763,2020-11-28 12:04:23.128,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,32095,Customer,1994,Male
0 days 04:48:00,2020-11-28 11:04:26.822,2020-11-28 11:08:12.621,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44343,Subscriber,1969,Female
0 days 06:48:00,2020-11-28 11:04:32.484,2020-11-28 11:18:48.679,3203,Hamilton Park,40.727595966,-74.044247311,3267,Morris Canal,40.7124188237569,-74.03852552175522,43974,Customer,1991,Male
0 days 09:17:00,2020-11-28 11:04:52.200,2020-11-28 11:38:04.801,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,45959,Subscriber,1979,Male
0 days 04:04:00,2020-11-28 11:09:27.454,2020-11-28 11:14:22.187,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,42178,Customer,1969,Unknown
2 days 09:30:00,2020-11-28 11:10:06.850,2020-11-28 11:11:43.794,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,45256,Customer,1969,Unknown
2 days 09:34:00,2020-11-28 11:10:16.496,2020-11-28 11:20:42.020,3185,City Hall,40.7177325,-74.043845,3640,Journal Square,40.73367,-74.0625,42293,Subscriber,1992,Male
0 days 16:04:00,2020-11-28 11:10:22.033,2020-11-28 12:04:09.765,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44671,Customer,1969,Unknown
0 days 05:39:00,2020-11-28 11:11:50.635,2020-11-28 11:18:53.125,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42417,Subscriber,1987,Female
0 days 08:42:00,2020-11-28 11:14:07.036,2020-11-28 12:10:27.674,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42526,Customer,1969,Unknown
0 days 04:09:00,2020-11-28 11:14:46.066,2020-11-28 11:21:35.737,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3273,Manila & 1st,40.72165072487999,-74.04288411140442,39975,Subscriber,1984,Male
0 days 09:04:00,2020-11-28 11:17:54.958,2020-11-28 11:32:55.444,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42133,Subscriber,1962,Male
0 days 01:57:00,2020-11-28 11:18:08.963,2020-11-28 11:22:55.840,3681,Grand St,40.71517767732029,-74.03768330812454,3638,Washington St,40.7242941,-74.0354826,42494,Subscriber,1992,Male
0 days 04:39:00,2020-11-28 11:19:43.034,2020-11-28 11:33:52.668,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,42242,Customer,1997,Male
0 days 06:06:00,2020-11-28 11:20:31.930,2020-11-28 11:23:25.452,3267,Morris Canal,40.7124188237569,-74.03852552175522,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44721,Subscriber,1964,Female
0 days 15:42:00,2020-11-28 11:24:26.360,2020-11-28 11:27:11.873,3209,Brunswick St,40.7241765,-74.0506564,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,47188,Customer,1969,Unknown
0 days 06:44:00,2020-11-28 11:27:31.150,2020-11-28 11:44:34.002,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3187,Warren St,40.7211236,-74.03805095,44401,Subscriber,1975,Male
0 days 11:20:00,2020-11-28 11:27:38.135,2020-11-28 11:40:45.859,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.7287448,-74.0321082,45726,Subscriber,1974,Male
0 days 13:27:00,2020-11-28 11:27:59.139,2020-11-28 11:45:41.541,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,3186,Grove St PATH,40.71958611647166,-74.04311746358871,45281,Subscriber,1974,Male
0 days 04:39:00,2020-11-28 11:28:23.399,2020-11-28 11:43:21.301,3267,Morris Canal,40.7124188237569,-74.03852552175522,3483,Montgomery St,40.71942,-74.05099,42250,Subscriber,1965,Male
0 days 11:32:00,2020-11-28 11:29:23.701,2020-11-28 11:48:11.653,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3199,Newport Pkwy,40.7287448,-74.0321082,45543,Subscriber,1995,Female
0 days 09:33:00,2020-11-28 11:30:12.289,2020-11-28 11:33:23.564,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44042,Subscriber,1989,Male
0 days 02:30:00,2020-11-28 11:30:12.545,2020-11-28 11:47:21.074,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,35358,Subscriber,1976,Male
0 days 06:29:00,2020-11-28 11:30:24.683,2020-11-28 13:37:17.388,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3187,Warren St,40.7211236,-74.03805095,41811,Customer,1969,Unknown
0 days 16:20:00,2020-11-28 11:31:00.652,2020-11-28 11:37:44.799,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,42364,Subscriber,1976,Male
0 days 07:28:00,2020-11-28 11:32:01.515,2020-11-28 12:12:35.166,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3191,Union St,40.7182113,-74.0836394,42160,Customer,1987,Female
0 days 07:36:00,2020-11-28 11:33:07.816,2020-11-28 12:06:34.781,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3203,Hamilton Park,40.727595966,-74.044247311,42590,Subscriber,1982,Male
0 days 05:46:00,2020-11-28 11:33:27.520,2020-11-28 11:48:03.138,3213,Van Vorst Park,40.71848892,-74.047726625,3207,Oakland Ave,40.7376037,-74.0524783,40975,Subscriber,1984,Male
1 days 01:45:00,2020-11-28 11:33:43.772,2020-11-28 11:39:47.290,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42432,Customer,1969,Unknown
1 days 01:45:00,2020-11-28 11:35:06.776,2020-11-28 11:48:30.093,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175522,42133,Subscriber,1962,Male
0 days 06:13:00,2020-11-28 11:36:10.090,2020-11-28 11:43:22.012,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.71835519823214,-74.03891444206238,45351,Subscriber,1992,Male
0 days 12:58:00,2020-11-28 11:36:11.533,2020-11-28 11:43:21.535,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42307,Subscriber,1993,Female
0 days 05:45:00,2020-11-28 11:38:41.266,2020-11-28 11:44:41.514,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746358871,38978,Subscriber,1964,Female
0 days 23:46:00,2020-11-28 11:41:37.115,2020-11-28 11:51:35.955,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43974,Subscriber,1987,Male
0 days 10:52:00,2020-11-28 11:42:11.796,2020-11-28 11:51:21.890,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48739,Subscriber,1974,Male
1 days 09:32:00,2020-11-28 11:43:28.889,2020-11-28 12:52:24.534,3195,Sip Ave,40.73089709786179,-74.06391263008118,3202,Newport PATH,40.7272235,-74.0337589,48923,Customer,1969,Unknown
0 days 01:58:00,2020-11-28 11:43:32.226,2020-11-28 12:36:02.881,3195,Sip Ave,40.73089709786179,-74.06391263008118,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45364,Subscriber,1992,Male
0 days 03:29:00,2020-11-28 11:43:32.366,2020-11-28 12:22:26.684,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,44345,Subscriber,1971,Female
0 days 12:50:00,2020-11-28 11:43:39.685,2020-11-28 12:53:03.518,3195,Sip Ave,40.73089709786179,-74.06391263008118,3202,Newport PATH,40.7272235,-74.0337589,42473,Customer,1992,Female
0 days 09:24:00,2020-11-28 11:43:48.182,2020-11-28 11:47:42.585,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42546,Subscriber,1970,Male
0 days 07:56:00,2020-11-28 11:43:51.197,2020-11-28 11:52:23.658,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3202,Newport PATH,40.7272235,-74.0337589,42311,Subscriber,1973,Female
1 days 15:14:00,2020-11-28 11:44:38.231,2020-11-28 12:00:36.538,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,46527,Subscriber,1983,Female
0 days 07:07:00,2020-11-28 11:46:38.983,2020-11-28 11:58:18.802,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978099194,-74.0496379137039,47258,Customer,1993,Male
0 days 05:20:00,2020-11-28 11:47:57.335,2020-11-28 13:06:56.831,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42368,Customer,1994,Female
0 days 07:50:00,2020-11-28 11:49:29.419,2020-11-28 11:52:42.496,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44721,Subscriber,1986,Female
0 days 08:07:00,2020-11-28 11:50:05.103,2020-11-28 11:59:35.754,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,39685,Customer,1969,Unknown
0 days 02:59:00,2020-11-28 11:50:23.000,2020-11-28 11:58:41.483,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,44401,Subscriber,1983,Male
0 days 08:43:00,2020-11-28 11:50:31.906,2020-11-28 12:28:56.087,3681,Grand St,40.71517767732029,-74.03768330812454,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45277,Subscriber,1971,Male
0 days 02:09:00,2020-11-28 11:50:32.289,2020-11-28 12:12:09.314,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3279,Dixon Mills,40.721630142638354,-74.04996782541275,44381,Subscriber,1967,Male
0 days 03:30:00,2020-11-28 11:51:21.426,2020-11-28 12:03:57.195,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.7287448,-74.0321082,42307,Subscriber,1993,Female
1 days 13:07:00,2020-11-28 11:51:37.412,2020-11-28 12:54:39.990,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,18851,Customer,1980,Female
0 days 04:11:00,2020-11-28 11:51:47.902,2020-11-28 11:57:42.806,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42133,Subscriber,1962,Male
0 days 07:33:00,2020-11-28 11:52:01.199,2020-11-28 11:54:43.477,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3213,Van Vorst Park,40.71848892,-74.047726625,44452,Subscriber,1964,Female
0 days 04:54:00,2020-11-28 11:52:23.786,2020-11-28 12:52:55.532,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,29889,Customer,1977,Male
0 days 08:23:00,2020-11-28 11:52:26.786,2020-11-28 11:56:29.064,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42432,Subscriber,1980,Male
0 days 17:50:00,2020-11-28 11:52:32.750,2020-11-28 12:03:34.961,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42174,Subscriber,1971,Female
1 days 10:41:00,2020-11-28 11:53:13.436,2020-11-28 13:07:05.905,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,46190,Customer,1991,Female
